STATE_NAME,ST_ABBREV,REGION,ACSTOTPOP,D_PNPL_2,B_PNPL_D2,P_PNPL_D2,D_PTSDF_2,B_PTSDF_D2,P_PTSDF_D2,D_PWDIS_2,B_PWDIS_D2,P_PWDIS_D2,DSLPM,B_DSLPM,P_DSLPM,PRE1960PCT,PNPL,B_PNPL,P_PNPL,PTSDF,B_PTSDF,P_PTSDF,PWDIS,B_PWDIS,P_PWDIS,MINORPCT,B_MINORPCT,P_MINORPCT,LOWINCPCT,B_LWINCPCT,P_LWINCPCT,T_PNPL,T_PNPL_D2,T_PTSDF,T_PTSDF_D2,T_PWDIS_D2,Shape_Length,Shape_Area
North Carolina,NC,4,2452,-38.55837062,1,8,-217.8541981,1,8,-0.010219685,3,21,1.181827531,9,87,0,0.064323836,7,69,0.363428681,7,62,1.70E-05,6,53,0.086460033,2,15,0.141109299,2,13,0.064 facilities/km distance (69%ile),8%ile,0.36 facilities/km distance (62%ile),8%ile,21%ile,7108.504636,2291949.044
North Carolina,NC,4,3292,-5.436251711,4,36,-41.03268968,3,25,0,8,70,0.98103928,8,79,0.008595989,0.072552346,8,73,0.547623263,7,68,0,4,39,0.413122722,7,63,0.257865715,4,30,0.073 facilities/km distance (73%ile),36%ile,0.55 facilities/km distance (68%ile),25%ile,70%ile,12995.06845,4629218.949
North Carolina,NC,4,1155,20.66929982,9,85,429.7865689,9,88,0,8,70,1.00358785,9,81,0.054817276,0.08195098,8,77,1.704045648,9,87,0,4,39,0.703896104,9,86,0.449350649,7,64,0.082 facilities/km distance (77%ile),85%ile,1.7 facilities/km distance (87%ile),88%ile,70%ile,11614.11582,6254488.435
North Carolina,NC,4,2386,45.4476709,10,92,391.7559527,9,88,0,8,70,1.00358785,9,81,0,0.07310185,8,73,0.630133167,8,70,0,4,39,0.73176865,9,88,0.505867561,8,73,0.073 facilities/km distance (73%ile),92%ile,0.63 facilities/km distance (70%ile),88%ile,70%ile,6115.796308,1907624.414
North Carolina,NC,4,1635,1.243563783,6,59,5.620831422,7,61,0.003517384,8,77,1.031838037,9,82,0.018541409,0.061331029,7,67,0.277212461,6,57,0.000173473,7,63,0.447706422,7,67,0.293606456,4,36,0.061 facilities/km distance (67%ile),59%ile,0.28 facilities/km distance (57%ile),61%ile,77%ile,17200.10057,9439738.256
North Carolina,NC,4,2592,14.69824835,9,82,62.60702118,8,76,0.056962707,9,84,1.031838037,9,82,0.028680688,0.05159038,7,61,0.219748635,6,53,0.000199937,7,64,0.572916667,8,77,0.363425926,5,49,0.052 facilities/km distance (61%ile),82%ile,0.22 facilities/km distance (53%ile),76%ile,84%ile,10980.35282,3465561.974
North Carolina,NC,4,5142,62.42953214,10,94,461.8965833,9,89,0.05529085,9,84,1.031838037,9,82,0,0.067458852,8,71,0.499106948,7,67,5.97E-05,6,58,0.779657721,10,90,0.296808097,4,37,0.067 facilities/km distance (71%ile),94%ile,0.5 facilities/km distance (67%ile),89%ile,84%ile,8487.37512,3431000.293
North Carolina,NC,4,1815,17.82947123,9,84,230.4157279,9,84,0.01026356,9,80,1.031838037,9,82,0.01836394,0.072106129,8,73,0.93184963,8,77,4.15E-05,6,56,0.779063361,10,90,0.209917355,3,23,0.072 facilities/km distance (73%ile),84%ile,0.93 facilities/km distance (77%ile),84%ile,80%ile,5397.28667,1427636.731
North Carolina,NC,4,2534,20.41212557,9,85,380.2364826,9,87,0.107349517,9,86,1.140825159,9,86,0,0.06666671,8,70,1.241865542,9,82,0.000350607,7,68,0.728492502,9,87,0.229676401,3,26,0.067 facilities/km distance (70%ile),85%ile,1.2 facilities/km distance (82%ile),87%ile,86%ile,8307.01539,3389179.98
North Carolina,NC,4,2915,-13.4976691,3,22,-410.4521126,1,4,-0.021537774,3,20,1.140825159,9,86,0,0.050683384,7,60,1.541236637,9,86,8.09E-05,6,59,0.419210978,7,64,0.11457976,2,10,0.051 facilities/km distance (60%ile),22%ile,1.5 facilities/km distance (86%ile),4%ile,20%ile,9414.500451,3502917.992
North Carolina,NC,4,3614,0.699310009,6,57,6.876445748,7,62,0.00949365,8,79,1.140825159,9,86,0.032683847,0.063735318,7,69,0.626721269,8,70,0.000865254,8,74,0.440232429,7,66,0.282349681,4,34,0.064 facilities/km distance (69%ile),57%ile,0.63 facilities/km distance (70%ile),62%ile,79%ile,10078.57592,3416722.877
North Carolina,NC,4,2680,5.245748042,7,69,115.4338,9,80,0.004410654,8,77,1.140825159,9,86,0,0.067795154,8,71,1.491846768,9,85,5.70E-05,6,57,0.468656716,7,69,0.305597015,4,38,0.068 facilities/km distance (71%ile),69%ile,1.5 facilities/km distance (85%ile),80%ile,77%ile,8140.428375,3602087.635
North Carolina,NC,4,816,-6.706397328,4,32,-62.95274209,3,20,-0.041544409,2,18,1.140825159,9,86,0.03968254,0.064898865,7,69,0.609203614,8,70,0.000402032,7,69,0.463235294,7,68,0,1,0,0.065 facilities/km distance (69%ile),32%ile,0.61 facilities/km distance (70%ile),20%ile,18%ile,8879.501084,3257004.756
North Carolina,NC,4,1341,30.29254991,9,88,1038.972107,10,94,0.647035187,10,90,0.885677272,8,75,0,0.072662873,8,73,2.492186962,10,92,0.001552046,8,78,0.813571961,10,91,0.524700599,8,75,0.073 facilities/km distance (73%ile),88%ile,2.5 facilities/km distance (92%ile),94%ile,90%ile,13390.09942,7747105.078
North Carolina,NC,4,1647,22.30626417,9,86,461.9135686,9,89,0.458786851,9,89,0.885677272,8,75,0.165932452,0.056621506,7,65,1.172506593,9,81,0.00116457,8,76,0.760170006,9,89,0.434729812,7,62,0.057 facilities/km distance (65%ile),86%ile,1.2 facilities/km distance (81%ile),89%ile,89%ile,16158.44701,10498375.14
North Carolina,NC,4,4937,76.51253384,11,96,1234.046878,11,95,1.057413699,10,91,0.885677272,8,75,0.022140221,0.064665862,7,69,1.042975591,8,79,0.000893691,8,74,0.795422321,10,91,0.400406504,6,55,0.065 facilities/km distance (69%ile),96%ile,1 facilities/km distance (79%ile),95%ile,91%ile,10501.42057,4391711.393
North Carolina,NC,4,2238,20.20738404,9,85,57.9938712,8,75,0.454588995,9,89,0.515185739,5,49,0,0.04278847,6,53,0.122800113,5,42,0.000962577,8,75,0.713583557,9,87,0.424966201,7,60,0.043 facilities/km distance (53%ile),85%ile,0.12 facilities/km distance (42%ile),75%ile,89%ile,10849.60887,5666262.275
North Carolina,NC,4,3345,22.97217113,9,86,110.2170214,8,79,0.043829706,9,83,0.515185739,5,49,0.013658537,0.04103074,6,51,0.196859316,6,51,7.83E-05,6,59,0.713602392,9,87,0.337662338,5,45,0.041 facilities/km distance (51%ile),86%ile,0.2 facilities/km distance (51%ile),79%ile,83%ile,20007.24235,16194677.87
North Carolina,NC,4,1434,18.87916707,9,84,50.84545992,8,74,0.015470529,9,80,0.515185739,5,49,0.248695652,0.045408565,6,55,0.122294557,5,42,3.72E-05,6,56,0.611576011,9,80,0.684797768,10,91,0.045 facilities/km distance (55%ile),84%ile,0.12 facilities/km distance (42%ile),74%ile,80%ile,18953.48427,10762968.87
North Carolina,NC,4,2041,-8.767273007,3,28,-12.82920748,4,38,-0.189437532,2,13,0.447208241,5,42,0.023376623,0.040930586,6,51,0.059893991,3,25,0.000884401,8,74,0.423811857,7,64,0.082802548,1,5,0.041 facilities/km distance (51%ile),28%ile,0.06 facilities/km distance (25%ile),38%ile,13%ile,24284.99806,28456840.55
North Carolina,NC,4,1728,9.444073677,8,76,23.85800032,8,70,0.05931912,9,84,0.447208241,5,42,0.117310443,0.048822917,6,58,0.123338425,5,42,0.000306661,7,67,0.447916667,7,67,0.492476852,8,71,0.049 facilities/km distance (58%ile),76%ile,0.12 facilities/km distance (42%ile),70%ile,84%ile,21839.02294,23087182.07
North Carolina,NC,4,2210,-5.912547687,4,35,-20.23439577,4,33,-0.003941528,3,23,0.697983457,7,64,0,0.050429565,7,60,0.17258411,5,48,3.36E-05,6,55,0.48280543,8,70,0.12760181,2,11,0.05 facilities/km distance (60%ile),35%ile,0.17 facilities/km distance (48%ile),33%ile,23%ile,5429.072955,1751290.482
North Carolina,NC,4,4134,-11.97523463,3,24,-77.16541821,2,18,-0.087531948,2,16,0.697983457,7,64,0,0.03289661,5,42,0.211977528,6,52,0.000240455,7,65,0.445573295,7,67,0.094823416,1,7,0.033 facilities/km distance (42%ile),24%ile,0.21 facilities/km distance (52%ile),18%ile,16%ile,15446.38126,8614501.494
North Carolina,NC,4,3090,11.05680973,8,78,18.97558618,7,68,0.002481463,8,77,0.697983457,7,64,0.019138756,0.048817689,6,58,0.083780429,4,33,1.10E-05,6,51,0.5197411,8,73,0.343365696,5,45,0.049 facilities/km distance (58%ile),78%ile,0.084 facilities/km distance (33%ile),68%ile,77%ile,18472.8156,14231729.28
North Carolina,NC,4,2410,1.457509591,6,59,2.097860576,6,57,0.000222563,8,74,0.478994992,5,45,0.060803474,0.04545842,6,55,0.065430394,3,27,6.94E-06,6,50,0.417842324,7,63,0.325275657,5,42,0.045 facilities/km distance (55%ile),59%ile,0.065 facilities/km distance (27%ile),57%ile,74%ile,23014.75354,29815756.21
North Carolina,NC,4,4052,33.87702575,9,89,108.5993023,8,79,0.008608693,8,79,0.528501767,6,51,0.049562682,0.045573421,6,55,0.146094341,5,45,1.16E-05,6,52,0.662882527,9,84,0.42053307,6,59,0.046 facilities/km distance (55%ile),89%ile,0.15 facilities/km distance (45%ile),79%ile,79%ile,18532.64637,16905367.68
North Carolina,NC,4,1151,9.044345407,8,76,54.50900637,8,75,0.114284013,9,86,0.675294922,7,62,0.081896552,0.058874967,7,66,0.354831205,7,61,0.000743942,8,73,0.485664639,8,70,0.497777778,8,72,0.059 facilities/km distance (66%ile),76%ile,0.35 facilities/km distance (61%ile),75%ile,86%ile,19080.3304,13530812.8
North Carolina,NC,4,1644,4.853064769,7,68,57.49963149,8,75,0.090791933,9,85,0.675294922,7,62,0.047808765,0.04390774,6,54,0.520223609,7,67,0.000821433,8,74,0.633819951,9,82,0.217153285,3,24,0.044 facilities/km distance (54%ile),68%ile,0.52 facilities/km distance (67%ile),75%ile,85%ile,21823.06391,20496958.7
North Carolina,NC,4,2677,-8.964946663,3,28,-81.36322871,2,17,-0.043446,2,18,0.730989632,7,66,0.024801587,0.054481997,7,63,0.494462639,7,66,0.000264031,7,66,0.441165484,7,66,0.152409414,2,14,0.054 facilities/km distance (63%ile),28%ile,0.49 facilities/km distance (66%ile),17%ile,18%ile,11126.97392,6333140.875
North Carolina,NC,4,2440,6.39620108,8,71,29.70929707,8,71,0.02441846,9,82,0.730989632,7,66,0.024082569,0.047166059,6,57,0.219078552,6,53,0.000180064,7,64,0.623770492,9,81,0.203895566,3,21,0.047 facilities/km distance (57%ile),71%ile,0.22 facilities/km distance (53%ile),71%ile,82%ile,15489.32259,12792963.15
North Carolina,NC,4,1275,-18.52263446,2,17,-31.07172066,3,28,-0.070732688,2,17,0.771439772,7,69,0,0.054191926,7,63,0.09090696,4,35,0.000206944,7,65,0.131764706,3,23,0.04859335,1,2,0.054 facilities/km distance (63%ile),17%ile,0.091 facilities/km distance (35%ile),28%ile,17%ile,5793.743668,1922314.213
North Carolina,NC,4,2877,13.61855229,9,81,38.58986166,8,73,0.072040457,9,84,0.771439772,7,69,0,0.039901976,6,50,0.113067211,5,40,0.000211077,7,65,0.626694473,9,81,0.327076816,5,42,0.04 facilities/km distance (50%ile),81%ile,0.11 facilities/km distance (40%ile),73%ile,84%ile,6756.658553,2588708.628
North Carolina,NC,4,2731,4.310790306,7,67,9.736471327,7,64,0.012899593,9,80,0.771439772,7,69,0.018672199,0.046879933,6,56,0.105884325,4,39,0.000140283,7,62,0.579641157,8,78,0.204209749,3,22,0.047 facilities/km distance (56%ile),67%ile,0.11 facilities/km distance (39%ile),64%ile,80%ile,9654.44526,4144498.748
North Carolina,NC,4,1234,5.97889307,8,70,3.820121376,6,59,0.021462969,9,81,0.771439772,7,69,0.102766798,0.047484221,6,57,0.03033931,1,9,0.000170458,7,63,0.531604538,8,74,0.38897893,6,53,0.047 facilities/km distance (57%ile),70%ile,0.03 facilities/km distance (9%ile),59%ile,81%ile,17051.80202,12791811.3
North Carolina,NC,4,3757,-36.2375398,1,8,-75.89363849,2,18,0,8,70,0.722878015,7,66,0.010911925,0.042826521,6,53,0.089693189,4,35,0,4,39,0.164759116,3,29,0.101313321,1,8,0.043 facilities/km distance (53%ile),8%ile,0.09 facilities/km distance (35%ile),18%ile,70%ile,19106.0614,18903686.48
North Carolina,NC,4,3135,-16.4236959,2,19,-101.782928,2,15,0,8,70,0.972655757,8,79,0.120036101,0.037701055,5,48,0.233645571,6,54,0,4,39,0.219776715,4,38,0.218819777,3,24,0.038 facilities/km distance (48%ile),19%ile,0.23 facilities/km distance (54%ile),15%ile,70%ile,12168.42572,6143532.885
North Carolina,NC,4,2015,-0.933227475,6,51,-4.596256502,5,47,0,8,70,0.972655757,8,79,0.183098592,0.036825986,5,47,0.181372371,5,49,0,4,39,0.282878412,5,47,0.408478803,6,57,0.037 facilities/km distance (47%ile),51%ile,0.18 facilities/km distance (49%ile),47%ile,70%ile,9595.939569,4583117.193
North Carolina,NC,4,2673,2.581359864,7,63,2.728948293,6,58,0,8,70,0.853147437,8,73,0.083479789,0.039108703,5,49,0.041344731,2,16,0,4,39,0.381219603,6,59,0.384676776,6,53,0.039 facilities/km distance (49%ile),63%ile,0.041 facilities/km distance (16%ile),58%ile,70%ile,8339.066978,3299139.963
North Carolina,NC,4,2593,4.681726311,7,68,23.08977723,7,69,0,8,70,0.853147437,8,73,0.143261074,0.0371434,5,47,0.183187306,6,50,0,4,39,0.382568454,6,59,0.431160818,7,61,0.037 facilities/km distance (47%ile),68%ile,0.18 facilities/km distance (50%ile),69%ile,70%ile,12734.07236,8449371.485
North Carolina,NC,4,4700,-33.37875972,1,9,-64.6734781,3,20,-0.000447823,3,26,1.167407219,9,87,0.100308642,0.042681183,6,53,0.082697517,4,33,5.73E-07,5,45,0.159574468,3,27,0.224149004,3,25,0.043 facilities/km distance (53%ile),9%ile,0.083 facilities/km distance (33%ile),20%ile,26%ile,15242.85016,10719855.98
North Carolina,NC,4,900,1.700505904,7,60,6.243372062,7,61,0,8,70,1.167407219,9,87,0.125714286,0.041352531,6,51,0.151824958,5,46,0,4,39,0.204444444,4,35,0.603448276,9,85,0.041 facilities/km distance (51%ile),60%ile,0.15 facilities/km distance (46%ile),61%ile,70%ile,8754.443376,3164450.824
North Carolina,NC,4,8972,-50.35784663,1,5,-136.6117912,2,13,-0.096345291,2,16,1.033770049,9,82,0.014117647,0.047914105,6,57,0.129982359,5,43,9.17E-05,7,60,0.326237182,6,52,0.155987924,2,15,0.048 facilities/km distance (57%ile),5%ile,0.13 facilities/km distance (43%ile),13%ile,16%ile,18324.77382,13243584.2
North Carolina,NC,4,7203,-38.65711926,1,8,-162.0708838,2,11,-0.070085706,2,17,0.774941152,7,69,0.029304029,0.042856585,6,53,0.179677245,5,49,7.77E-05,6,59,0.216715258,4,37,0.249340553,3,29,0.043 facilities/km distance (53%ile),8%ile,0.18 facilities/km distance (49%ile),11%ile,17%ile,30161.69183,27359130.45
North Carolina,NC,4,6462,-4.262936367,4,39,-23.89892305,4,31,-0.020431942,3,20,0.786558333,8,70,0.004884005,0.045954859,6,56,0.257632663,6,56,0.000220258,7,65,0.483441659,8,70,0.204357977,3,22,0.046 facilities/km distance (56%ile),39%ile,0.26 facilities/km distance (56%ile),31%ile,20%ile,20135.49374,13161577.12
North Carolina,NC,4,4476,-29.82448266,2,10,-158.6911406,2,11,-0.032601696,2,19,0.786558333,8,70,0.011272142,0.036214554,5,46,0.192691652,6,50,3.96E-05,6,56,0.306747096,6,50,0.041778374,1,1,0.036 facilities/km distance (46%ile),10%ile,0.19 facilities/km distance (50%ile),11%ile,19%ile,16715.70978,9839974.561
North Carolina,NC,4,2151,-6.764195202,4,32,-9.790713502,5,41,0,8,70,0.479943059,5,46,0.14958159,0.033140497,5,42,0.047968621,2,19,0,4,39,0.20269642,4,35,0.324035332,5,42,0.033 facilities/km distance (42%ile),32%ile,0.048 facilities/km distance (19%ile),41%ile,70%ile,31805.13583,45661393.89
North Carolina,NC,4,4140,-8.649555991,3,29,-31.54800737,3,28,-0.000213383,3,27,0.479943059,5,46,0.017693316,0.032253289,5,41,0.117639217,5,41,7.96E-07,5,45,0.433091787,7,65,0.153864734,2,15,0.032 facilities/km distance (41%ile),29%ile,0.12 facilities/km distance (41%ile),28%ile,27%ile,24211.85972,30922878.79
North Carolina,NC,4,4005,-22.32591599,2,14,-32.73361768,3,28,-0.004041266,3,23,0.479943059,5,46,0.016936105,0.04128225,6,51,0.060526851,3,25,7.47E-06,6,50,0.217977528,4,37,0.228464419,3,25,0.041 facilities/km distance (51%ile),14%ile,0.061 facilities/km distance (25%ile),28%ile,23%ile,19448.60169,19146877.88
North Carolina,NC,4,2202,-18.36338497,2,17,-31.62392567,3,28,0,8,70,0.529177399,6,51,0.12960761,0.034204041,5,44,0.058903414,3,24,0,4,39,0.121707539,3,21,0.107175295,1,8,0.034 facilities/km distance (44%ile),17%ile,0.059 facilities/km distance (24%ile),28%ile,70%ile,28928.99012,34021725.1
North Carolina,NC,4,9653,-55.16597825,1,4,-121.980736,2,14,-0.00080828,3,26,0.529177399,6,51,0.033096195,0.033766763,5,43,0.074663673,4,30,4.95E-07,5,45,0.265824096,5,45,0.112193101,1,9,0.034 facilities/km distance (43%ile),4%ile,0.075 facilities/km distance (30%ile),14%ile,26%ile,21580.91523,22782346.99
North Carolina,NC,4,1152,3.370618959,7,65,10.67700665,7,65,0,8,70,0.422125825,4,39,0.341880342,0.033947155,5,43,0.107533367,4,39,0,4,39,0.573784722,8,77,0.315104167,5,40,0.034 facilities/km distance (43%ile),65%ile,0.11 facilities/km distance (39%ile),65%ile,70%ile,31773.72884,45404287.07
North Carolina,NC,4,1430,4.828330023,7,68,21.8476007,7,69,0,8,70,0.422125825,4,39,0.253787879,0.021251895,3,25,0.096162217,4,37,0,4,39,0.446853147,7,67,0.587412587,9,83,0.021 facilities/km distance (25%ile),68%ile,0.096 facilities/km distance (37%ile),69%ile,70%ile,29279.96705,38543436.45
North Carolina,NC,4,2314,-4.391083163,4,39,-50.40532767,3,23,0,8,70,0.422125825,4,39,0.044474394,0.024849097,4,32,0.285243263,6,57,0,4,39,0.296024201,5,49,0.267754742,4,32,0.025 facilities/km distance (32%ile),39%ile,0.29 facilities/km distance (57%ile),23%ile,70%ile,29019.12369,34216680.36
North Carolina,NC,4,1412,-7.871673481,4,30,-107.8563828,2,14,-0.003516225,3,23,0.422125825,4,39,0.279569892,0.026738408,4,34,0.3663653,7,62,1.19E-05,6,52,0.216005666,4,37,0.083513319,1,5,0.027 facilities/km distance (34%ile),30%ile,0.37 facilities/km distance (62%ile),14%ile,23%ile,22472.08716,25396671.89
North Carolina,NC,4,1156,7.243409141,8,73,104.6477701,8,79,0,8,70,0.586634835,6,55,0.116477273,0.029546381,4,38,0.42686569,7,64,0,4,39,0.662629758,9,83,0.478021978,7,69,0.03 facilities/km distance (38%ile),73%ile,0.43 facilities/km distance (64%ile),79%ile,70%ile,11492.49585,4752788.049
North Carolina,NC,4,851,-1.245786413,6,50,-51.81962093,3,22,-0.013033452,3,21,0.586634835,6,55,0.109913793,0.022702236,3,28,0.94432018,8,78,0.000237511,7,65,0.461809636,7,68,0.12573443,2,11,0.023 facilities/km distance (28%ile),50%ile,0.94 facilities/km distance (78%ile),22%ile,21%ile,18723.00232,12172607.89
North Carolina,NC,4,2148,6.942920644,8,72,237.0394337,9,84,0.007633215,8,79,0.586634835,6,55,0.131188119,0.027230542,4,35,0.929682577,8,77,2.99E-05,6,55,0.521880819,8,73,0.432029795,7,61,0.027 facilities/km distance (35%ile),72%ile,0.93 facilities/km distance (77%ile),84%ile,79%ile,11293.38495,6901922.588
North Carolina,NC,4,1521,9.730814977,8,77,165.9958785,9,82,0.046159673,9,83,0.586634835,6,55,0.140819964,0.02791446,4,36,0.476186771,7,66,0.000132417,7,62,0.621301775,9,81,0.553583169,9,80,0.028 facilities/km distance (36%ile),77%ile,0.48 facilities/km distance (66%ile),82%ile,83%ile,17076.23866,17658110.08
North Carolina,NC,4,971,4.706790478,7,68,94.72534756,8,78,0.102368955,9,85,0.586634835,6,55,0.123563218,0.022345789,3,27,0.449714648,7,65,0.000486003,8,70,0.479917611,7,69,0.670442842,10,91,0.022 facilities/km distance (27%ile),68%ile,0.45 facilities/km distance (65%ile),78%ile,85%ile,20331.79735,20836237.04
North Carolina,NC,4,1119,-2.382494592,5,46,-14.43127229,4,37,0,8,70,0.439089912,5,41,0.186516854,0.029454455,4,38,0.178411849,5,49,0,4,39,0.247542449,5,42,0.324396783,5,42,0.029 facilities/km distance (38%ile),46%ile,0.18 facilities/km distance (49%ile),37%ile,70%ile,15044.90543,10933178.88
North Carolina,NC,4,2458,6.181111491,8,71,36.37618822,8,73,0,8,70,0.439089912,5,41,0.108365019,0.027787802,4,36,0.163532777,5,48,0,4,39,0.447111473,7,67,0.450391107,7,64,0.028 facilities/km distance (36%ile),71%ile,0.16 facilities/km distance (48%ile),73%ile,70%ile,20535.87107,17389116.01
North Carolina,NC,4,1987,-6.271468465,4,33,-50.48404934,3,23,-2.68E-05,3,28,0.439089912,5,41,0.012838802,0.034581592,5,44,0.2783748,6,57,1.48E-07,5,44,0.394061399,7,60,0.139909411,2,13,0.035 facilities/km distance (44%ile),33%ile,0.28 facilities/km distance (57%ile),23%ile,28%ile,26086.02158,33764646.52
North Carolina,NC,4,1130,11.17472835,8,78,79.65274061,8,77,0,8,70,0.464089378,5,44,0.048969072,0.033507854,5,43,0.238841816,6,54,0,4,39,0.731858407,9,88,0.574909747,9,82,0.034 facilities/km distance (43%ile),78%ile,0.24 facilities/km distance (54%ile),77%ile,70%ile,17435.27263,14991969.51
North Carolina,NC,4,1204,4.21614426,7,67,28.74721131,8,71,0,8,70,0.464089378,5,44,0.093596059,0.036766559,5,47,0.250687826,6,55,0,4,39,0.534883721,8,74,0.372113677,6,50,0.037 facilities/km distance (47%ile),67%ile,0.25 facilities/km distance (55%ile),71%ile,70%ile,24069.39736,22695654.54
North Carolina,NC,4,1295,-2.106437484,5,47,-51.93276292,3,22,0,8,70,0.464089378,5,44,0.153703704,0.010614968,1,2,0.261704719,6,56,0,4,39,0.213127413,4,37,0.196911197,3,20,0.011 facilities/km distance (2%ile),47%ile,0.26 facilities/km distance (56%ile),22%ile,70%ile,17929.71921,14085388.65
North Carolina,NC,4,3223,-6.034141149,4,34,-47.30078782,3,23,0,8,70,0.501251711,5,48,0.083396513,0.025696208,4,33,0.201428975,6,51,0,4,39,0.280794291,5,47,0.289996844,4,35,0.026 facilities/km distance (33%ile),34%ile,0.2 facilities/km distance (51%ile),23%ile,70%ile,17831.56443,16678254.37
North Carolina,NC,4,1034,3.598669775,7,65,42.25019967,8,73,0,8,70,0.501251711,5,48,0.027027027,0.033446779,5,43,0.392682071,7,63,0,4,39,0.712765957,9,87,0.211856171,3,23,0.033 facilities/km distance (43%ile),65%ile,0.39 facilities/km distance (63%ile),73%ile,70%ile,14735.76558,6904203.914
North Carolina,NC,4,1481,0.640898978,6,57,10.41692758,7,64,0,8,70,0.501251711,5,48,0.287572254,0.032493884,5,42,0.528143198,7,68,0,4,39,0.407157326,7,62,0.335988414,5,44,0.032 facilities/km distance (42%ile),57%ile,0.53 facilities/km distance (68%ile),64%ile,70%ile,28399.58304,20907003.3
North Carolina,NC,4,2035,75.95384715,11,96,1400.997057,11,95,3.833390482,11,95,1.207026899,9,88,0.547195622,0.137859543,9,88,2.542870718,10,92,0.006957771,9,86,0.637837838,9,82,0.62014742,9,87,0.14 facilities/km distance (88%ile),96%ile,2.5 facilities/km distance (92%ile),95%ile,95%ile,9917.362487,3860049.269
North Carolina,NC,4,2291,60.49586747,10,94,796.1736747,10,92,3.275070541,10,94,1.207026899,9,88,0.292913386,0.116909632,9,85,1.538623636,9,86,0.006329148,9,86,0.672195548,9,84,0.49604601,8,71,0.12 facilities/km distance (85%ile),94%ile,1.5 facilities/km distance (86%ile),92%ile,94%ile,19415.00793,10516352.78
North Carolina,NC,4,3122,14.52488799,9,82,249.8091872,9,85,0.422954414,9,89,1.207026899,9,88,0.057121662,0.093522665,9,80,1.608468229,9,86,0.002723314,9,81,0.36066624,6,57,0.455336988,7,65,0.094 facilities/km distance (80%ile),82%ile,1.6 facilities/km distance (86%ile),85%ile,89%ile,7737.92553,3241254.651
North Carolina,NC,4,1872,62.23302184,10,94,816.2608012,10,92,1.368460748,10,92,1.207026899,9,88,0.116648993,0.133305096,9,88,1.748456388,9,88,0.002931286,9,82,0.64957265,9,83,0.565705128,9,81,0.13 facilities/km distance (88%ile),94%ile,1.7 facilities/km distance (88%ile),92%ile,92%ile,7330.041575,2452982.319
North Carolina,NC,4,0,0,6,54,0,6,54,0,8,70,0.5316234,6,51,0,0.186673538,10,92,1.7702143,9,88,0.002719742,9,81,0,1,1,0,1,0,0.19 facilities/km distance (92%ile),54%ile,1.8 facilities/km distance (88%ile),54%ile,70%ile,31742.00654,29214773.16
North Carolina,NC,4,7,-0.174384581,6,54,-1.220236692,6,52,-0.002281073,3,24,0.548978248,6,53,0,0.173037415,10,91,1.210810047,9,82,0.002263451,9,80,0.428571429,7,64,0,1,0,0.17 facilities/km distance (91%ile),54%ile,1.2 facilities/km distance (82%ile),52%ile,24%ile,36391.85086,33111343.52
North Carolina,NC,4,844,-0.380232384,6,53,-0.386990586,6,54,-0.382337154,2,11,0.247507606,2,14,0.087734242,0.016627801,2,16,0.016923341,1,2,0.016719843,9,89,0.259478673,5,44,0.402843602,6,56,0.017 facilities/km distance (16%ile),53%ile,0.017 facilities/km distance (2%ile),54%ile,11%ile,75810.27862,156599674.6
North Carolina,NC,4,989,-1.187806906,6,50,-0.571427625,6,53,-1.646306231,1,6,0.247507606,2,14,0,0.015463366,2,14,0.007439083,1,0,0.021432302,10,90,0.214357937,4,37,0.346814965,5,46,0.015 facilities/km distance (14%ile),50%ile,0.0074 facilities/km distance (0%ile),53%ile,6%ile,40920.1071,44828579.63
North Carolina,NC,4,1125,-0.819571795,6,52,-1.018366403,6,53,-0.651901929,1,9,0.249271516,2,14,0.076990376,0.014244272,2,11,0.017699349,1,2,0.011330146,9,88,0.317333333,6,51,0.296888889,4,37,0.014 facilities/km distance (11%ile),52%ile,0.018 facilities/km distance (2%ile),53%ile,9%ile,49500.15498,139385955.9
North Carolina,NC,4,686,1.678495927,7,60,1.614117819,6,56,0.012210427,9,80,0.230044171,2,11,0.190569745,0.017145063,2,17,0.016487471,1,2,0.000124724,7,62,0.588921283,8,78,0.41301059,6,57,0.017 facilities/km distance (17%ile),60%ile,0.016 facilities/km distance (2%ile),56%ile,80%ile,71676.78861,234523777.7
North Carolina,NC,4,2046,13.44600696,9,81,11.11697045,7,65,0.03817864,9,83,0.230044171,2,11,0.14785553,0.018281198,3,20,0.015114639,1,1,5.19E-05,6,57,0.89198436,11,95,0.543499511,8,78,0.018 facilities/km distance (20%ile),81%ile,0.015 facilities/km distance (1%ile),65%ile,83%ile,87213.26012,195291949.8
North Carolina,NC,4,1199,0.390525361,6,56,0.472270684,6,55,0.010261174,9,80,0.336642344,3,27,0.192751236,0.017789817,2,19,0.021513606,1,5,0.000467433,8,70,0.455379483,7,68,0.297748123,4,37,0.018 facilities/km distance (19%ile),56%ile,0.022 facilities/km distance (5%ile),55%ile,80%ile,58183.59736,145939541.9
